epoch,train_loss,val_loss,train_mean_ang,train_median_ang,train_p95_ang,train_p99_ang,train_max_ang,train_var_ang,val_mean_ang,val_median_ang,val_p95_ang,val_p99_ang,val_max_ang,val_var_ang
942,5.882296449271962e-05,0.0024850554764270782,0.5185433,0.44234765,1.1854322,1.611316,1.9166296,0.116768636,2.651335,1.2236216,9.370776,15.285129,16.078304,11.464715
943,6.630099727772176e-05,0.002437379832069079,0.55693316,0.49574557,1.2534671,1.6395429,2.225807,0.12212728,2.6995733,1.3303375,9.621081,14.848062,15.956168,10.804476
944,0.00010082461521960795,0.002536991611123085,0.64852434,0.54751205,1.5531313,2.4549456,3.8954098,0.24167661,2.652146,1.2379227,9.480141,14.528037,16.521578,11.736445
945,9.163584851194173e-05,0.00263251302142938,0.6364086,0.5293412,1.4066137,2.2928164,2.782911,0.19432625,2.8150158,1.348684,10.051458,14.575516,17.411007,11.234004
946,8.194390422431752e-05,0.00240153136352698,0.6011813,0.5097569,1.2902533,2.0066986,4.1932983,0.17553106,2.6091712,1.1786789,9.509703,15.138148,16.270597,11.026479
947,0.0003934381529688835,0.002859611685077349,1.0280607,0.7322188,2.8062363,4.816246,14.977793,1.3928702,2.9777737,1.7906659,9.887159,17.066036,17.498629,12.417156
948,0.0009137189527973533,0.0031878153483072915,1.7372655,1.2651678,4.6016035,9.913842,12.681186,2.958014,3.4096768,2.0179977,11.39425,13.858642,13.886275,10.517556
949,0.001000660788267851,0.0027859030912319818,1.9084673,1.4136083,4.859923,6.777018,15.535208,2.8682132,3.0399108,1.9904816,9.271381,16.29442,17.813427,11.26333
950,0.0009787859302014112,0.004317851737141609,1.6887397,1.2567877,4.5525174,7.2452445,24.266064,3.5269907,4.015394,2.6654286,11.271004,17.475176,19.03932,13.67436
951,0.0013134077086579055,0.0023812310149272284,1.9493922,1.3490069,5.4392376,9.232083,29.309423,4.9195356,2.7909794,1.5074649,8.468306,14.107174,15.518382,9.583351
952,0.0008860669122077525,0.002599647268652916,1.5129752,1.1257011,3.4251637,6.7921944,28.934671,3.5777738,2.885941,1.6242194,9.610787,13.734424,15.244302,10.667473
953,0.0006509990571066738,0.0028319737563530603,1.2690747,0.94956315,2.9781513,4.49402,27.011084,2.6542594,3.1266901,1.79667,9.883407,13.767874,16.25417,10.551287
954,0.000500269039766863,0.002916550263762474,1.1270838,0.87491584,2.5197372,3.8131113,24.441477,2.041088,3.1156547,1.8197238,10.2179575,14.14093,17.1392,11.079863
955,0.0004765371640678495,0.0026599733779827752,1.1528637,0.8972207,2.3805711,4.5214357,15.49461,1.814651,2.8658526,1.3373497,10.153599,13.096625,15.497191,11.359277
956,0.0006129288673400879,0.0025539317478736243,1.0737755,0.8372002,2.2947085,4.169876,28.59683,2.9385104,2.9214015,1.4822965,9.61918,13.168562,14.674866,10.065193
957,0.0003773680335143581,0.0027620581289132438,1.0115806,0.7679581,2.4237535,3.9366577,18.112127,1.4692011,2.8903453,1.3971676,9.436622,12.314333,12.485869,10.33266
958,0.00029626764939166605,0.0027324402083953223,0.94612104,0.7576975,2.258007,3.8326037,15.908968,1.0643082,2.8959608,1.3460574,9.930378,13.9533825,14.621252,11.733631
959,0.0001950840884819627,0.0027480795979499817,0.8923512,0.719821,1.9982028,3.4421332,6.4189067,0.48173302,2.9539165,1.3867352,9.602083,13.712368,14.232595,11.053388
960,0.0002005359879694879,0.0027280431240797043,0.8774964,0.68414134,1.9842453,2.9110837,7.2396364,0.5173991,2.8026338,1.2075758,10.075522,14.01105,15.971143,11.708221
961,0.00023641361738555133,0.002813581998149554,0.90628296,0.7330201,2.0353117,3.1198823,12.113849,0.7266121,2.922335,1.337649,11.115748,14.689966,14.745661,12.179128
962,0.00036727754049934445,0.002633657306432724,1.1371042,0.8713301,2.5666785,5.2789707,13.306235,1.124843,2.852396,1.4142866,10.084942,14.721734,15.911223,11.461845
963,0.00033392660901881754,0.0025234551479419074,1.0736439,0.8062432,2.8199587,4.676118,12.701828,1.0397942,2.8634577,1.6046381,9.102944,12.967079,14.693592,10.416088
964,0.00022127361269667746,0.0025310957183440528,0.89156115,0.7584719,2.000897,3.1119866,12.005182,0.66384864,2.7853482,1.418814,9.881513,14.161892,15.661908,11.08404
965,0.00018639564543263988,0.0027862427135308585,0.80293155,0.6693956,1.8450192,2.9129443,11.543282,0.58439964,2.8609674,1.4261584,10.277466,15.049648,16.21831,12.56619
966,0.00015754657331854105,0.002652207389473915,0.73618686,0.577091,1.6007426,2.3776655,10.580277,0.49393722,2.8559875,1.4417865,9.639954,14.161036,15.11669,11.422045
967,0.00013713726657442747,0.002721227084596952,0.668615,0.5521385,1.4550833,2.2916062,10.913472,0.45611992,2.8767104,1.5473285,10.082649,14.112269,16.52667,11.775151
968,0.00015911479480564594,0.002648198356231054,0.7353353,0.61165804,1.5801775,2.7966156,9.871752,0.4999376,2.9295154,1.5042167,9.389975,14.167828,14.611318,11.03384
969,0.00013386403152253478,0.002597679694493612,0.7041289,0.6274496,1.3794458,2.4565437,9.516633,0.3858084,2.8149464,1.3331549,9.380845,14.884581,15.371938,11.280217
970,0.00019454596156720072,0.002687374750773112,0.7888597,0.66204745,1.7031775,2.7048197,11.225229,0.66129076,2.904595,1.3872678,9.731302,14.768573,15.043549,11.4879
971,0.00013315107964444905,0.0025883602599302926,0.70197284,0.5726661,1.5200363,2.715534,8.096115,0.38616264,2.8478386,1.4224656,8.623445,15.362691,15.626132,11.128726
972,0.00011458811874035745,0.0027279450247685113,0.7072232,0.584168,1.5991611,2.3243299,3.9492297,0.25311115,2.872288,1.4548198,8.932558,15.610035,16.454845,11.984732
973,9.287718421546742e-05,0.002650077765186628,0.65109354,0.5781073,1.3862861,2.048493,2.9918587,0.1867541,2.8612843,1.4245008,9.040194,14.3511715,15.720814,11.346611
974,0.0001214209315367043,0.002716109777490298,0.6777797,0.5719823,1.5760853,2.162214,8.278441,0.33905843,2.934834,1.3851545,9.568391,14.603272,15.558679,11.497288
975,9.626018319977447e-05,0.0027812769015630088,0.6561489,0.5619739,1.4705974,2.2171373,3.2818136,0.20323108,2.8810325,1.2705669,9.234544,15.619081,16.481686,12.144286
976,8.643347493489273e-05,0.0029011511554320655,0.63662857,0.55071914,1.4230932,1.8372846,2.2100997,0.16471557,2.9790475,1.4384463,9.838713,15.766086,16.767239,12.566251
977,7.34783138614148e-05,0.002659939850370089,0.5756252,0.4988932,1.2948108,1.894389,2.5064747,0.146134,2.8210857,1.357394,9.452235,14.574435,15.632849,11.49273
978,6.833194551290944e-05,0.002751621107260386,0.5675071,0.48213887,1.2126629,1.7216638,2.3378289,0.12754859,2.8593824,1.5428629,9.446846,15.596191,16.519129,11.965487
979,6.947329413378611e-05,0.002881580963730812,0.56911725,0.48416385,1.2267159,1.7801803,1.9347197,0.1330409,2.9835477,1.6539423,9.633485,14.456482,16.085417,11.75052
980,8.067390095675364e-05,0.0027269100149472556,0.6212421,0.5500081,1.2920351,1.9474295,2.7583957,0.1449521,2.8807857,1.5177513,9.837454,15.653094,15.893087,11.601334
981,7.60857189015951e-05,0.0028233882039785385,0.6054842,0.52339333,1.334233,1.61379,1.8699065,0.13370234,2.9154255,1.5989614,10.296438,14.879799,16.542595,11.929454
982,7.257052347995341e-05,0.0027725367496411004,0.5746909,0.4813265,1.2646106,1.7905688,2.3127456,0.1415577,2.894332,1.5602762,9.58851,15.234955,16.193823,11.825466
983,6.924481363967062e-05,0.002766357734799385,0.57567394,0.51926464,1.2401404,1.6188344,2.194191,0.120848946,2.8279643,1.2712208,10.206962,15.508618,16.575342,12.391788
984,5.494632401678245e-05,0.0027010031044483185,0.5077357,0.4432315,1.1577649,1.517909,1.8555127,0.104382515,2.8227,1.2492893,10.022957,14.649982,16.276825,11.922628
985,5.592373709077947e-05,0.0027242383609215417,0.50454634,0.42841542,1.1553392,1.515007,2.1974888,0.113041684,2.819523,1.3950636,9.926628,14.618019,16.230408,12.06131
986,5.0004594668280334e-05,0.0028279790033896766,0.4961302,0.4476244,1.0733411,1.3760802,1.6369771,0.08155879,2.9032667,1.3324642,10.03355,14.576891,16.58573,12.290456
987,5.331808570190333e-05,0.002869452660282453,0.49761078,0.44234765,1.1234716,1.57127,2.4273705,0.102717586,2.8394198,1.4023173,10.321786,14.705507,16.927164,12.833974
988,4.511330000241287e-05,0.0027498633911212287,0.4560568,0.40396765,1.024572,1.3901658,2.1320314,0.0885788,2.8089974,1.3089474,9.395706,15.48579,16.610573,12.315607
989,5.610326159512624e-05,0.002663916597763697,0.52694404,0.4735395,1.0685447,1.3979931,1.8747147,0.09035037,2.8107903,1.4547839,9.559877,14.009566,16.048706,11.611488
990,5.082375748315826e-05,0.0027455023179451623,0.47904924,0.4054182,1.0530969,1.4304578,2.6228628,0.103352,2.8757973,1.4240186,9.803212,14.104271,16.08538,11.74839
991,5.0983039254788306e-05,0.002714399869243304,0.49104178,0.41684067,1.1385927,1.4157053,1.7780625,0.093974195,2.8610697,1.5442939,9.496425,14.144887,16.358603,11.576298
992,5.538418918149546e-05,0.0027837554613749185,0.50636,0.43790182,1.1081032,1.4736577,2.5436053,0.10484732,2.8759842,1.4379711,9.6913185,14.892444,16.307987,12.225877
993,5.4242782935034486e-05,0.002694247290492058,0.50431365,0.46224812,1.0869893,1.4318632,2.596461,0.102437094,2.8106046,1.3638723,9.81829,14.352133,16.224922,12.0075655
994,6.412690680008382e-05,0.002629819636543592,0.5386125,0.4722982,1.1773225,1.5503632,3.2765596,0.12802406,2.735381,1.3677984,9.455452,14.345188,15.779493,11.914497
995,5.613119574263692e-05,0.002825899670521418,0.5231786,0.48898953,1.0931395,1.5404378,1.8180076,0.094432145,2.9638963,1.5566356,10.881704,14.749496,17.013947,11.937544
996,5.73127088136971e-05,0.0028011780232191086,0.51775384,0.45110792,1.1771932,1.5051281,2.0257437,0.10772392,2.872146,1.3909965,10.094975,14.483156,16.12475,12.126625
997,5.37786002678331e-05,0.002666528026262919,0.5094641,0.45542488,1.0441761,1.5142945,1.837495,0.09371523,2.7655513,1.4251186,9.90639,14.600388,16.19402,11.949806
998,5.7335220917593686e-05,0.002636641263961792,0.5174087,0.43790182,1.1677569,1.5440886,1.8998097,0.10801087,2.7544556,1.4212446,9.8666115,14.019733,15.940285,11.797724
999,5.3558808140223846e-05,0.002652263268828392,0.50369865,0.44849777,1.1165985,1.5416017,2.047557,0.09829553,2.7271304,1.388167,9.565618,14.9595,16.367573,12.108528
1000,4.3978404573863375e-05,0.0026963291068871817,0.45249778,0.39465722,0.9741977,1.5182648,1.8066692,0.084220596,2.7987285,1.453378,10.124539,14.688525,16.283464,11.779902
